timestamp_ms,roll,pitch,yaw,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,cmd_vx,cmd_vy,cmd_wz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44
1372,0.048091,0.029929,-0.076550,0.382102,0.944542,-1.469672,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.204574,0.330982,-0.234453,-1.121724,0.269347,-0.727798,0.233960,-0.140160,0.542094,1.957055,1.850137,-2.262154,96.933380,42.699188,-50.970207,-89.723335,3.774630,-12.861899,18.261473,1.767942,61.609524,150.000000,24.024166,-39.072861,0.000000,0.000000,0.000000,0.095526,0.236136,-0.367418,0.029925,-0.048051,-0.998397,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.204574,0.330982,-0.234453,-1.121724,0.269347,-0.727798,0.233960,-0.140160,0.542094,1.957055,1.850137,-2.262154
1393,0.052393,0.049180,-0.102897,0.011337,0.993735,-1.279337,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.216778,0.334806,-0.252506,-1.124087,0.293184,-0.711513,0.201220,-0.187923,0.501469,1.895452,1.586452,-2.300800,97.909630,43.005089,-53.001167,-89.912437,4.132184,-12.617630,15.642270,-2.053076,57.039207,148.978195,20.068968,-39.652531,0.000000,0.000000,0.000000,0.002834,0.248434,-0.319834,0.049160,-0.052306,-0.997420,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.216778,0.334806,-0.252506,-1.124087,0.293184,-0.711513,0.201220,-0.187923,0.501469,1.895452,1.586452,-2.300800
1413,0.047914,0.072459,-0.127436,-0.231453,1.148812,-1.207102,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.219135,0.337283,-0.198816,-1.117052,0.319336,-0.676831,0.024965,-0.211747,0.380139,1.814813,1.321713,-2.383955,98.098228,43.203232,-46.961029,-89.349594,4.524446,-12.097397,1.541984,-3.958956,43.389698,142.527084,16.097950,-40.899837,0.000000,0.000000,0.000000,-0.057863,0.287203,-0.301775,0.072395,-0.047770,-0.996231,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.219135,0.337283,-0.198816,-1.117052,0.319336,-0.676831,0.024965,-0.211747,0.380139,1.814813,1.321713,-2.383955
1433,0.040445,0.093322,-0.147984,-0.411403,0.951854,-0.942247,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.267908,0.350333,-0.160760,-1.126585,0.370587,-0.652190,-0.124341,-0.243139,0.238877,1.696352,0.982210,-2.495459,102.000031,44.247299,-42.679802,-90.112206,5.293196,-11.727798,-10.402432,-6.470343,27.497801,133.050232,11.005508,-42.572361,0.000000,0.000000,0.000000,-0.102851,0.237964,-0.235562,0.093187,-0.040258,-0.994834,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.267908,0.350333,-0.160760,-1.126585,0.370587,-0.652190,-0.124341,-0.243139,0.238877,1.696352,0.982210,-2.495459
1453,0.030015,0.109135,-0.165042,-0.505135,0.663941,-0.814396,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.305665,0.359776,-0.096305,-1.125217,0.419101,-0.667324,-0.226945,-0.231808,0.166936,1.636238,0.723628,-2.588866,105.020576,45.002693,-35.428543,-90.002769,6.020904,-11.954803,-18.610674,-5.563864,19.404377,128.241165,7.126857,-43.973438,0.000000,0.000000,0.000000,-0.126284,0.165985,-0.203599,0.108919,-0.029832,-0.993603,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.305665,0.359776,-0.096305,-1.125217,0.419101,-0.667324,-0.226945,-0.231808,0.166936,1.636238,0.723628,-2.588866
1473,0.018974,0.119436,-0.181629,-0.410504,0.380076,-0.829826,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.323730,0.362096,-0.056398,-1.120951,0.449553,-0.698202,-0.274950,-0.211636,0.156806,1.629598,0.576491,-2.656104,106.465805,45.188301,-30.939043,-89.661514,6.477667,-12.417960,-22.451105,-3.950121,18.264826,127.709991,4.919847,-44.981979,0.000000,0.000000,0.000000,-0.102626,0.095019,-0.207457,0.119153,-0.018837,-0.992697,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.323730,0.362096,-0.056398,-1.120951,0.449553,-0.698202,-0.274950,-0.211636,0.156806,1.629598,0.576491,-2.656104
1493,0.010118,0.124420,-0.197942,-0.367864,0.170962,-0.815351,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.331237,0.358625,-0.049557,-1.126085,0.451153,-0.727112,-0.241287,-0.201495,0.194975,1.655368,0.533283,-2.690171,107.066307,44.910637,-30.169458,-90.072243,6.501667,-12.851605,-19.758057,-3.138805,22.558750,129.771591,4.271741,-45.492989,0.000000,0.000000,0.000000,-0.091966,0.042741,-0.203838,0.124099,-0.010040,-0.992219,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.331237,0.358625,-0.049557,-1.126085,0.451153,-0.727112,-0.241287,-0.201495,0.194975,1.655368,0.533283,-2.690171
1513,0.001665,0.126137,-0.216379,-0.279657,-0.030375,-0.991823,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.318713,0.354375,-0.042373,-1.120323,0.445348,-0.742516,-0.221612,-0.187144,0.234173,1.695018,0.577731,-2.704290,106.064407,44.570641,-29.361280,-89.611320,6.414598,-13.082653,-18.184059,-1.990750,26.968519,132.943527,4.938441,-45.704762,0.000000,0.000000,0.000000,-0.069914,-0.007594,-0.247956,0.125803,-0.001652,-0.992054,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.318713,0.354375,-0.042373,-1.120323,0.445348,-0.742516,-0.221612,-0.187144,0.234173,1.695018,0.577731,-2.704290
1533,-0.005541,0.123400,-0.235311,-0.282414,-0.207996,-0.875450,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.311783,0.350137,-0.057040,-1.129268,0.435998,-0.740061,-0.172085,-0.200445,0.301473,1.758404,0.665369,-2.695997,105.510056,44.231560,-31.011251,-90.326912,6.274347,-13.045828,-14.221900,-3.054829,34.539768,138.014404,6.252982,-45.580368,0.000000,0.000000,0.000000,-0.070604,-0.051999,-0.218863,0.123088,0.005499,-0.992381,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.311783,0.350137,-0.057040,-1.129268,0.435998,-0.740061,-0.172085,-0.200445,0.301473,1.758404,0.665369,-2.695997
1553,-0.014634,0.117278,-0.252228,-0.443123,-0.381758,-0.832734,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.289253,0.347761,-0.048328,-1.121566,0.418507,-0.733661,-0.176558,-0.169479,0.354500,1.825932,0.842477,-2.695139,103.707649,44.041534,-30.031231,-89.710732,6.011992,-12.949842,-14.579781,-0.577521,40.505314,143.416565,8.909560,-45.567505,0.000000,0.000000,0.000000,-0.110781,-0.095439,-0.208184,0.117009,0.014533,-0.993024,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.289253,0.347761,-0.048328,-1.121566,0.418507,-0.733661,-0.176558,-0.169479,0.354500,1.825932,0.842477,-2.695139
1573,-0.025087,0.107306,-0.268398,-0.390125,-0.539881,-0.824591,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.263767,0.346830,-0.044967,-1.114712,0.404970,-0.705986,-0.239255,-0.146767,0.418959,1.923200,1.069344,-2.696483,101.668747,43.967018,-29.653040,-89.162369,5.808945,-12.534724,-19.595448,1.239396,47.756832,150.000000,12.312495,-45.587658,0.000000,0.000000,0.000000,-0.097531,-0.134970,-0.206148,0.107101,0.024940,-0.993935,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.263767,0.346830,-0.044967,-1.114712,0.404970,-0.705986,-0.239255,-0.146767,0.418959,1.923200,1.069344,-2.696483
1593,-0.033767,0.094715,-0.284024,-0.349400,-0.645042,-0.756016,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.253371,0.348111,-0.063472,-1.124757,0.379170,-0.683590,-0.224169,-0.128105,0.508679,2.025781,1.338062,-2.684438,100.837051,44.069496,-31.734943,-89.965988,5.421942,-12.198785,-18.388601,2.732312,57.850288,150.000000,16.343191,-45.406986,0.000000,0.000000,0.000000,-0.087350,-0.161261,-0.189004,0.094573,0.033609,-0.994950,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.253371,0.348111,-0.063472,-1.124757,0.379170,-0.683590,-0.224169,-0.128105,0.508679,2.025781,1.338062,-2.684438
1613,-0.041831,0.079936,-0.298655,-0.316066,-0.770148,-0.771535,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.230071,0.349459,-0.076281,-1.119348,0.351815,-0.664877,-0.205725,-0.106043,0.583091,2.113636,1.631163,-2.652677,98.973083,44.177322,-33.175873,-89.533264,5.011629,-11.918092,-16.913061,4.497281,66.221626,150.000000,20.739620,-44.930576,0.000000,0.000000,0.000000,-0.079017,-0.192537,-0.192884,0.079851,0.041686,-0.995935,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.230071,0.349459,-0.076281,-1.119348,0.351815,-0.664877,-0.205725,-0.106043,0.583091,2.113636,1.631163,-2.652677
1633,-0.048700,0.062412,-0.313657,-0.270507,-0.890394,-0.798434,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.208733,0.353674,-0.091730,-1.119436,0.333574,-0.641144,-0.171715,-0.101272,0.664939,2.206421,1.921805,-2.597804,97.266090,44.514542,-34.913857,-89.540344,4.738023,-11.562102,-14.192343,4.879016,75.429474,150.000000,25.099159,-44.107498,0.000000,0.000000,0.000000,-0.067627,-0.222599,-0.199609,0.062372,0.048586,-0.996870,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.208733,0.353674,-0.091730,-1.119436,0.333574,-0.641144,-0.171715,-0.101272,0.664939,2.206421,1.921805,-2.597804
1653,-0.054385,0.043888,-0.328727,-0.212166,-0.905945,-0.792884,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.192748,0.366634,-0.107100,-1.126351,0.316152,-0.615638,-0.131646,-0.101067,0.750832,2.296922,2.206897,-2.523645,95.987267,45.551300,-36.643013,-90.093552,4.476686,-11.179524,-10.986810,4.895409,85.092468,150.000000,29.375450,-42.995144,0.000000,0.000000,0.000000,-0.053042,-0.226486,-0.198221,0.043874,0.054306,-0.997560,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.192748,0.366634,-0.107100,-1.126351,0.316152,-0.615638,-0.131646,-0.101067,0.750832,2.296922,2.206897,-2.523645
1673,-0.059476,0.024945,-0.343564,-0.221467,-0.893840,-0.793653,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.184445,0.383100,-0.119578,-1.139050,0.297283,-0.591560,-0.096124,-0.098088,0.816205,2.367109,2.454064,-2.444048,95.323029,46.868576,-38.046776,-91.109459,4.193663,-10.818362,-8.145077,5.133698,92.446823,150.000000,33.082890,-41.801212,0.000000,0.000000,0.000000,-0.055367,-0.223460,-0.198413,0.024943,0.059423,-0.997921,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.184445,0.383100,-0.119578,-1.139050,0.297283,-0.591560,-0.096124,-0.098088,0.816205,2.367109,2.454064,-2.444048
1694,-0.062176,0.004987,-0.358036,-0.007659,-0.948206,-0.818316,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.181195,0.399631,-0.125494,-1.151432,0.282211,-0.565490,-0.097574,-0.100250,0.867965,2.429987,2.655561,-2.371114,95.063072,48.191048,-38.712334,-92.099953,3.967582,-10.427322,-8.261087,4.960701,98.269821,150.000000,36.105289,-40.707222,0.000000,0.000000,0.000000,-0.001915,-0.237052,-0.204579,0.004987,0.062135,-0.998055,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.181195,0.399631,-0.125494,-1.151432,0.282211,-0.565490,-0.097574,-0.100250,0.867965,2.429987,2.655561,-2.371114
1714,-0.060802,-0.015879,-0.374320,0.103180,-0.837398,-0.786778,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.197204,0.429375,-0.152449,-1.192088,0.256355,-0.560030,0.006622,-0.096447,0.959946,2.493198,2.830205,-2.285337,96.343758,50.570549,-41.744789,-95.352425,3.579760,-10.345419,0.074530,5.265013,108.617645,150.000000,38.724895,-39.420601,0.000000,0.000000,0.000000,0.025795,-0.209349,-0.196695,-0.015879,0.060757,-0.998026,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.197204,0.429375,-0.152449,-1.192088,0.256355,-0.560030,0.006622,-0.096447,0.959946,2.493198,2.830205,-2.285337
1734,-0.057945,-0.032628,-0.386869,0.191539,-0.761324,-0.573057,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.197376,0.446089,-0.172646,-1.217031,0.230697,-0.560378,0.067293,-0.083666,1.007445,2.530712,2.975904,-2.196607,96.357475,51.907669,-44.016922,-97.347916,3.194894,-10.350641,4.928216,6.287468,113.961212,150.000000,40.910336,-38.089664,0.000000,0.000000,0.000000,0.047885,-0.190331,-0.143264,-0.032622,0.057882,-0.997790,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.197376,0.446089,-0.172646,-1.217031,0.230697,-0.560378,0.067293,-0.083666,1.007445,2.530712,2.975904,-2.196607
1754,-0.052967,-0.047778,-0.398091,0.273987,-0.663606,-0.634467,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.200983,0.463079,-0.178412,-1.241220,0.203340,-0.568602,0.116848,-0.049497,1.038294,2.558074,3.090301,-2.118599,96.646088,53.266869,-44.665604,-99.282951,2.784553,-10.474005,8.892598,9.020943,117.431786,150.000000,42.626251,-36.919575,0.000000,0.000000,0.000000,0.068497,-0.165902,-0.158617,-0.047760,0.052882,-0.997458,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.200983,0.463079,-0.178412,-1.241220,0.203340,-0.568602,0.116848,-0.049497,1.038294,2.558074,3.090301,-2.118599
1774,-0.046910,-0.060220,-0.409312,0.307848,-0.560931,-0.542798,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.208834,0.479516,-0.201910,-1.276492,0.187600,-0.575606,0.180688,-0.048344,1.079182,2.579575,3.158544,-2.042353,97.274178,54.581856,-47.309105,-102.104736,2.548446,-10.579056,13.999731,9.113232,120.000000,150.000000,43.649883,-35.775906,0.000000,0.000000,0.000000,0.076962,-0.140233,-0.135699,-0.060183,0.046808,-0.997089,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.208834,0.479516,-0.201910,-1.276492,0.187600,-0.575606,0.180688,-0.048344,1.079182,2.579575,3.158544,-2.042353
1794,-0.039862,-0.071156,-0.418599,0.368610,-0.570318,-0.475721,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.209667,0.489753,-0.210034,-1.292955,0.169825,-0.585527,0.207689,-0.032588,1.092622,2.588523,3.207474,-1.983264,97.340820,55.400764,-48.223068,-103.421745,2.281836,-10.727864,16.159792,10.373676,120.000000,150.000000,44.383816,-34.889580,0.000000,0.000000,0.000000,0.092153,-0.142580,-0.118930,-0.071096,0.039751,-0.996677,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.209667,0.489753,-0.210034,-1.292955,0.169825,-0.585527,0.207689,-0.032588,1.092622,2.588523,3.207474,-1.983264
1814,-0.031569,-0.083515,-0.429113,0.417415,-0.531921,-0.585164,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.215845,0.508236,-0.224828,-1.328531,0.151501,-0.602522,0.264206,-0.015778,1.132536,2.611483,3.235461,-1.927971,97.835052,56.879417,-49.887314,-106.267822,2.006983,-10.982798,20.681137,11.718494,120.000000,150.000000,44.803623,-34.060196,0.000000,0.000000,0.000000,0.104354,-0.132980,-0.146291,-0.083418,0.031454,-0.996018,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.215845,0.508236,-0.224828,-1.328531,0.151501,-0.602522,0.264206,-0.015778,1.132536,2.611483,3.235461,-1.927971
1834,-0.022493,-0.091459,-0.439786,0.431477,-0.293892,-0.476796,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.221081,0.525395,-0.252099,-1.367721,0.139324,-0.618555,0.317817,-0.019031,1.177943,2.631406,3.243405,-1.873402,98.253891,58.252136,-52.955315,-109.403030,1.824332,-11.223279,24.969982,11.458252,120.000000,150.000000,44.922768,-33.241692,0.000000,0.000000,0.000000,0.107869,-0.073473,-0.119199,-0.091331,0.022398,-0.995569,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.221081,0.525395,-0.252099,-1.367721,0.139324,-0.618555,0.317817,-0.019031,1.177943,2.631406,3.243405,-1.873402
